Classify,Audio,BI,CPU.C,Conne,N.Net,UAR3.,USB1.,NVSE.,GFXC.,AUDI.,SDM3.,SDM4.,PLM,PLM.P,I2C5.,Toast,WNS,WU,NinetyCount,FiftyCount,TwentyCount,TenCount
WU,0,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,11,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,3
WU,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,99,3,3,3,3
WU,0,2,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,99,3,3,3,3
WU,0,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
PLM.P,0,0,0,0,100,0,0,0,47,0,62,26,0,100,29,0,0,0,2,3,6,6
UAR3,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GFX,0,0,14,0,14,0,0,0,100,0,2,0,0,0,0,0,0,0,1,1,1,3
GFX,0,10,12,0,32,0,0,0,100,0,0,3,0,0,0,0,0,11,1,1,2,4
GFX,0,0,14,0,15,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,3
GFX,0,0,13,0,14,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,3
GFX,0,10,12,0,23,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,2,3
GFX,0,10,12,0,22,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,2,3
GFX,0,10,12,0,22,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,2,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,33,6,0,100,4,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,18,4,0,100,4,0,0,0,2,2,2,3
CPU.C0,0,0,98,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,1
USB1,0,0,2,0,11,0,100,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CPU.C0.AUDIO,0,0,100,0,36,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,27,11,0,100,9,0,0,0,2,2,3,4
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
WU,0,0,0,0,100,100,0,0,0,0,2,0,0,0,0,0,0,99,3,3,3,3
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,14,100,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,3
UAR3,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1
UAR3,0,0,0,0,51,100,0,0,0,0,0,0,0,0,0,0,0,50,1,2,3,3
WU,0,0,0,0,61,100,0,0,0,0,0,0,0,0,0,0,0,59,1,3,3,3
WU,0,12,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,99,3,3,3,4
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,3,0,13,100,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,2
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,2,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
WU,0,8,0,0,100,0,0,0,0,0,2,8,0,0,0,0,0,99,2,2,2,2
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,15,7,0,100,5,0,0,0,2,2,2,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,16,4,0,100,4,0,0,0,2,2,2,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,20,8,0,100,7,0,0,0,2,2,2,3
Audio.Svc,96,0,0,0,100,0,0,0,0,100,0,0,99,0,0,0,0,0,4,4,4,4
PLM.AUDIO.DEV,0,0,0,0,100,0,0,0,2,100,10,0,99,0,2,0,0,0,3,3,3,3
CPU.C0,0,0,98,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
Audio.Svc,95,12,0,0,100,0,0,0,0,100,0,0,99,0,0,0,0,0,4,4,4,5
BI,0,49,3,0,59,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,3,3
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,1,1
WU,0,62,0,0,100,0,0,0,0,0,0,0,0,0,2,0,0,99,2,3,3,3
WU,0,76,0,0,100,0,0,0,0,0,0,0,0,0,2,0,0,99,2,3,3,3
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,63,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,3,3,3
WU,0,54,0,0,100,0,0,0,0,0,0,0,0,0,2,0,0,98,2,3,3,3
WU,0,10,0,0,100,0,0,0,0,0,0,9,0,0,0,0,0,99,2,2,2,2
WU,0,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,1,1
WU,0,12,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,3
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,1,1
WU,0,11,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,3
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
UAR3,0,2,2,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AUDIO.DEV,0,9,21,0,17,0,0,0,0,99,2,0,0,0,0,0,0,0,1,1,2,3
AUDIO.DEV,0,7,17,0,16,0,0,0,0,99,0,0,0,0,0,0,0,0,1,1,1,3
AUDIO.DEV,0,10,25,0,18,0,0,0,0,100,2,0,0,0,0,0,0,0,1,1,2,3
AUDIO.DEV,0,8,19,0,16,0,0,0,0,99,0,0,0,0,0,0,0,0,1,1,1,3
AUDIO.DEV,0,9,23,0,18,0,0,0,0,99,2,0,0,0,0,0,0,0,1,1,2,3
AUDIO.DEV,0,8,29,0,16,0,0,0,0,99,0,0,0,0,0,0,0,0,1,1,2,3
AUDIO.DEV,0,2,17,0,22,0,0,0,0,99,0,0,4,0,0,0,0,0,1,1,2,3
Connection.RDP,0,0,0,100,100,0,0,0,0,0,31,3,0,0,3,0,0,0,2,2,3,3
PLM.P,0,0,0,0,100,0,0,0,100,100,43,7,0,100,0,0,0,0,4,4,5,5
PLM.P,0,0,0,0,100,0,0,0,100,100,30,5,0,100,0,0,0,0,4,4,5,5
WU,0,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
Connection.RDP,0,0,0,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,2
GFX,0,7,2,0,15,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,8,2,0,18,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,10,3,0,18,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,2,3,0,9,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,1
AUDIO.DEV,0,0,12,0,12,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,3
AUDIO.DEV,0,0,11,0,7,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,2
PLM.P,0,0,0,0,100,0,0,0,0,0,6,3,0,100,74,0,0,0,2,3,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,36,6,0,100,6,0,0,0,2,2,3,3
PLM.P,0,0,0,0,100,0,0,0,0,0,33,5,0,100,83,0,0,0,2,3,4,4
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,35,7,0,100,5,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,9,7,0,100,6,0,0,0,2,2,2,2
PLM.P,0,0,0,0,100,0,0,0,0,0,75,5,0,100,6,0,0,0,2,3,3,3
GFX,0,0,3,0,9,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,1
GFX,0,0,3,0,8,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,1
GFX,0,9,3,0,19,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,0,4,0,12,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,6,4,0,18,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,6,3,0,17,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,8,4,0,19,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,8,4,0,19,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,8,3,0,19,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
GFX,0,0,3,0,12,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
WNS,0,0,0,0,100,0,0,0,0,0,0,4,0,0,0,0,99,0,2,2,2,2
USB1,0,0,18,0,33,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,3
USB1,0,0,6,0,23,0,98,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
WU,0,2,0,0,100,0,0,0,0,0,3,0,0,0,0,0,0,95,2,2,2,2
WU,0,3,0,0,100,0,0,0,0,0,2,0,0,0,0,0,0,95,2,2,2,2
WU,0,2,0,0,100,0,0,0,0,0,2,0,0,0,0,0,0,96,2,2,2,2
WU,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,97,1,1,1,1
WU,0,2,0,0,100,0,0,0,0,0,7,2,0,0,3,0,0,84,1,2,2,2
WU,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,98,2,2,2,2
WU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,1,1
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,1,1
WU,0,2,0,0,100,0,0,0,0,0,3,0,0,0,0,0,0,93,2,2,2,2
AUDIO.DEV,0,10,15,0,26,0,0,0,0,99,0,0,3,0,0,0,0,0,1,1,2,3
USB1,0,0,10,0,38,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
GFX,0,0,6,0,21,0,0,0,100,0,0,0,0,0,0,0,5,4,1,1,2,2
GFX,0,0,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,1
Audio.Svc,61,0,4,0,27,0,0,0,0,99,0,2,17,0,0,0,0,2,1,2,3,4
GFX,0,4,4,0,42,0,0,0,100,0,0,0,0,0,0,0,29,0,1,1,3,3
Net.Only,0,0,19,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2
WNS,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,99,0,2,2,2,2
USB1,0,0,9,0,38,0,100,0,0,0,2,0,0,0,0,0,7,0,1,1,2,2
AUDIO.DEV,0,0,8,0,53,0,0,0,0,98,3,0,46,0,0,0,0,0,1,2,3,3
AUDIO.DEV,0,8,33,0,18,0,0,0,0,98,0,0,0,0,0,0,0,0,1,1,2,3
AUDIO.DEV,0,16,14,0,25,0,0,0,0,99,2,0,2,0,0,0,0,0,1,1,2,4
USB1,0,0,8,0,31,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,8,0,31,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
PLM.AUDIO.DEV,0,0,0,0,100,0,0,0,0,100,3,0,99,0,0,0,0,0,3,3,3,3
PLM.AUDIO.DEV,0,0,0,0,100,0,0,0,0,100,2,0,99,0,0,0,0,0,3,3,3,3
UAR3,0,10,2,0,11,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
PLM.P,0,0,0,0,100,0,0,0,17,0,12,18,0,100,96,0,0,0,3,3,3,6
Net.Only,0,0,39,0,100,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,2,2
GFX,0,16,42,0,34,0,0,0,100,0,0,0,0,0,42,0,0,0,1,1,4,5
Audio.Svc,99,0,0,0,10,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2
Audio.Svc,98,50,0,0,58,0,0,0,0,100,0,4,0,0,3,0,0,0,2,3,4,4
Audio.Svc,98,42,0,0,49,0,0,0,0,100,0,2,0,0,2,0,0,0,2,2,4,4
Audio.Svc,99,0,0,0,12,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,3
Audio.Svc,99,26,0,0,36,0,0,0,0,100,0,0,0,0,3,0,0,0,2,2,4,4
Audio.Svc,99,16,0,0,26,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,3,4
Audio.Svc,99,0,0,0,10,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,9,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
USB1,2,0,9,0,29,0,100,0,0,3,2,0,0,0,0,0,0,0,1,1,2,2
USB1,3,0,9,0,27,0,100,0,0,4,2,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,7,0,15,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
PLM.AUDIO.DEV,0,0,0,0,100,0,14,0,0,100,0,0,99,0,0,0,0,3,3,3,3,4
USB1,0,0,9,0,22,0,100,0,0,3,0,0,0,0,0,0,0,0,1,1,2,2
PLM,0,0,9,0,66,0,100,0,0,100,2,0,99,0,0,0,0,6,3,4,4,4
PLM,0,0,9,0,66,0,100,0,0,100,2,0,99,0,0,0,0,6,3,4,4,4
PLM.AUDIO.DEV,0,0,0,0,100,0,0,0,0,100,2,0,99,0,0,0,0,0,3,3,3,3
PLM.AUDIO.DEV,0,0,0,0,100,0,4,0,0,100,0,0,99,0,0,0,0,0,3,3,3,3
PLM,0,0,0,0,100,0,69,0,0,100,0,0,99,0,0,0,0,0,3,4,4,4
USB1,0,0,11,0,32,0,100,0,0,0,3,0,0,0,0,0,0,0,1,1,2,3
USB1,0,0,9,0,31,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,8,0,23,0,100,0,0,2,2,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,8,0,20,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
PLM.AUDIO.DEV,0,0,0,0,100,0,0,0,0,100,0,0,99,0,0,0,0,0,3,3,3,3
USB1,0,13,7,0,31,0,99,0,0,0,2,0,0,0,0,0,0,0,1,1,2,3
PLM,0,0,0,0,100,0,100,0,0,100,0,0,99,0,0,0,0,0,4,4,4,4
PLM.AUDIO.DEV,0,0,0,0,100,0,0,0,0,100,0,0,99,0,0,0,0,0,3,3,3,3
USB1,0,0,9,0,35,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
PLM,5,0,0,0,100,0,59,0,0,100,0,0,99,0,0,0,0,0,3,4,4,4
Net.Only,0,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
PLM.P,0,0,0,0,100,0,0,0,0,0,12,4,0,100,92,0,0,0,3,3,3,4
PLM.P,0,0,0,0,100,0,0,0,0,0,11,4,0,100,92,0,0,0,3,3,3,4
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,40,7,0,100,6,0,0,0,2,2,3,3
PLM.P,0,0,0,0,100,0,0,0,0,0,52,5,0,100,4,0,0,0,2,3,3,3
PLM.P.NET,0,0,0,0,100,0,0,3,0,0,16,10,0,100,5,0,0,0,2,2,2,3
USB1,0,0,18,0,33,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,32,5,0,100,4,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,33,7,0,100,4,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,35,7,0,100,5,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,32,9,0,100,5,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,33,6,0,100,3,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,35,6,0,100,4,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,32,9,0,100,5,0,0,0,2,2,3,3
USB1,0,0,9,0,32,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
USB1,0,11,8,0,37,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,3
GFX,0,0,3,0,9,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,1
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,25,4,0,100,7,0,0,0,2,2,3,3
AUDIO.DEV,0,2,9,0,39,0,0,0,0,99,0,0,31,0,0,0,0,0,1,1,3,3
AUDIO.DEV,0,0,11,0,38,0,0,0,0,99,0,0,31,0,0,0,0,0,1,1,3,4
AUDIO.DEV,0,0,11,0,0,0,0,0,0,100,0,0,3,0,0,0,0,0,1,1,1,2
AUDIO.DEV,0,0,12,0,0,0,0,0,0,99,0,0,3,0,0,0,0,0,1,1,1,2
AUDIO.DEV,0,0,11,0,0,0,0,0,0,99,0,0,3,0,0,0,0,0,1,1,1,2
AUDIO.DEV,0,4,15,0,22,0,0,0,0,99,0,0,3,0,0,0,2,0,1,1,2,3
WU,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,1,1
AUDIO.DEV,0,2,19,0,29,0,0,0,0,98,2,0,14,0,0,0,0,0,1,1,2,4
Net.Only,0,2,5,0,21,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1
UAR3,2,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,2,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UAR3,0,0,0,0,0,100,95,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
Audio.GFX.CPU,0,0,99,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,3,3,3,3
Audio.GFX.CPU,0,0,99,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,3,3,3,3
PLM.P.NET,0,0,0,0,100,0,0,2,0,0,30,7,0,100,7,0,0,0,2,2,3,3
CPU.C0.AUDIO,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2
GFX,0,0,8,0,19,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
Audio.UAR3,54,0,4,0,12,55,0,0,100,0,0,0,0,0,0,0,0,0,1,3,3,4
PLM.P,0,0,0,0,100,42,100,25,0,0,0,12,0,100,17,0,0,0,3,3,5,7
GFX,0,0,6,0,19,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
Audio.Svc,99,0,0,0,2,100,0,0,100,0,0,0,0,0,0,0,0,0,3,3,3,3
GFX,0,0,5,0,18,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,2
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,0,2,0,100,0,0,0,0,2,2,2,2
PLM.P,0,0,0,0,100,0,0,0,0,0,55,3,0,100,3,0,0,0,2,3,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,2,2,0,100,0,0,0,0,2,2,2,2
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,49,4,0,100,2,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,47,3,0,100,2,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,24,5,0,100,5,0,0,0,2,2,3,3
USB1,0,0,8,0,33,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,14,4,0,100,10,0,0,0,2,2,2,3
Net.Only,0,0,18,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
Audio.Svc,99,0,0,0,11,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,3
UAR3,0,2,2,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GFX,0,7,7,0,21,0,0,0,100,0,0,0,0,0,0,0,0,5,1,1,2,2
USB1,0,0,7,0,32,0,100,0,0,0,2,0,0,0,0,0,0,4,1,1,2,2
USB1,0,0,8,0,30,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
PLM.P,0,0,0,0,100,0,0,0,0,0,69,4,0,100,5,0,0,0,2,3,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,10,5,0,100,3,0,0,0,2,2,2,2
PLM.P,0,0,0,0,100,0,17,7,100,0,59,29,0,100,73,0,0,0,3,5,6,7
PLM.P,0,0,0,0,100,0,0,5,100,0,73,25,0,100,34,0,0,0,3,4,6,6
PLM.P,0,0,0,0,100,0,7,4,100,0,62,22,0,100,72,0,0,0,3,5,6,6
USB1,0,3,14,0,13,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
USB1,0,0,11,0,10,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
AUDIO.DEV,0,0,11,0,0,0,0,0,0,100,0,0,2,0,0,0,0,0,1,1,1,2
AUDIO.DEV,0,0,13,0,9,0,0,0,0,99,0,2,2,0,0,0,0,0,1,1,1,2
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,30,7,0,100,5,0,0,0,2,2,3,3
AUDIO.DEV,0,0,14,0,12,0,0,0,0,100,0,0,2,0,0,0,0,0,1,1,1,3
AUDIO.DEV,0,0,11,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,2
PLM.P.NET,0,0,0,0,100,0,5,0,0,0,35,5,0,100,3,0,0,0,2,2,3,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,0,3,0,100,3,0,0,0,2,2,2,2
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,0,3,0,100,3,0,0,0,2,2,2,2
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,12,5,0,100,9,0,0,0,2,2,2,3
PLM.P.NET,0,0,0,0,100,0,0,0,0,0,2,5,0,100,4,0,0,0,2,2,2,2
USB1,0,0,7,0,48,0,100,0,0,0,0,0,0,0,0,0,0,20,1,1,2,3
CPU.C0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CPU.C0,0,0,98,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
CPU.C0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CPU.C0,0,0,98,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
CPU.C0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
USB1,0,2,6,0,17,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
USB1,0,11,14,0,45,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,4
USB1,0,5,7,0,21,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,9,0,36,0,100,0,0,0,2,0,0,0,0,0,0,5,1,1,2,2
USB1,0,0,7,0,24,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,6,0,23,0,100,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
USB1,0,0,10,0,39,0,100,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2
AUDIO.DEV,25,9,11,0,27,0,0,0,0,98,2,0,15,0,3,0,0,0,1,1,3,5
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,97,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,98,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,2,0,0,0,0,0,0,98,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,98,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,98,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,6,0,0,0,2,0,0,85,1,2,2,2
WU,0,0,0,0,100,0,2,0,0,0,5,0,0,0,0,0,0,89,1,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,4,2,0,0,0,0,0,90,1,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
WU,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,2,2
